floor,garage,m2,price,rooms,target,zone,prob
1ª,0,66,112000,3,0,Nou Barris,0.506
3ª,0,95,375000,2,0,Navas,0.16
4ª,0,65,199000,3,0,Sant Andreu,0.652
2ª,0,49,148000,2,1,Navas,0.904
3ª,0,72,220000,3,0,Sant Andreu,0.764
2ª,0,65,162000,3,0,Nou Barris,0.718
1ª,0,83,89000,3,0,Nou Barris,0.288
3ª,0,61,119000,3,0,Nou Barris,0.564
Bajo,0,47,132000,2,0,Nou Barris,0.39
4ª,0,61,72999,3,0,Nou Barris,0.418
3ª,0,51,76000,3,0,Nou Barris,0.346
3ª,1,99,265000,4,0,Nou Barris,0.294
2ª,1,60,118999,3,0,Nou Barris,0.58
1ª,0,71,132000,3,0,Nou Barris,0.392
Bajo,0,72,225000,2,0,Navas,0.382
1ª,0,65,215000,3,1,Navas,0.73
3ª,0,68,187000,2,0,Sant Andreu,0.636
2ª,0,50,148000,2,0,Navas,0.694
1ª,0,60,74500,3,0,Nou Barris,0.298
Bajo,0,67,169000,3,0,Sant Andreu,0.632
7ª,0,77,279801,3,0,Navas,0.434
Entreplanta,0,65,260000,2,0,Navas,0.372
1ª,1,62,310000,2,0,Sant Andreu,0.338
1ª,0,68,158000,3,0,Sant Andreu,0.496
7ª,1,190,1490000,3,0,Vila de Gràcia,0.194
1ª,1,104,348900,3,0,El Carmel,0.376
Bajo,0,94,349000,3,0,Vallcarca,0.646
3ª,0,45,190000,1,0,Vila de Gràcia,0.47
Casa,0,295,950000,5,0,Vallcarca,0.116
1ª,0,91,345000,4,1,Vallcarca,0.908
Atico,0,200,800000,5,0,Vila de Gràcia,0.332
Bajo,0,195,950000,3,0,Vila de Gràcia,0.312
1ª,0,66,335000,2,0,Vila de Gràcia,0.252
2ª,0,337,1400000,5,0,Vila de Gràcia,0.23
Bajo,0,57,335000,2,0,Vila de Gràcia,0.148
Casa,1,466,1250000,7,0,Vallcarca,0.156
4ª,0,91,469000,3,0,Vila de Gràcia,0.156
1ª,0,64,245000,3,0,Vallcarca,0.328
1ª,0,50,282000,2,0,Vila de Gràcia,0.328
2ª,0,82,680000,3,0,Vila de Gràcia,0.398
Bajo,1,108,890000,2,0,Vila de Gràcia,0.19
Casa,0,300,1750000,5,0,Vallcarca,0.082
5ª,0,85,810000,2,0,Vila de Gràcia,0.188
4ª,0,85,645000,2,0,Vila de Gràcia,0.15
3ª,0,85,635000,2,0,Vila de Gràcia,0.184
6ª,0,86,870000,2,0,Vila de Gràcia,0.18
Bajo,0,75,169000,1,0,Vila de Gràcia,0.626
7ª,0,85,485000,1,0,Vila de Gràcia,0.202
Bajo,0,65,190000,3,0,Vila de Gràcia,0.464
4ª,0,92,320000,2,0,Vallcarca,0.53
4ª,0,78,290400,3,1,Vila de Gràcia,0.844
1ª,0,95,360000,2,0,Vila de Gràcia,0.436
1ª,0,125,590000,4,0,Vila de Gràcia,0.272
4ª,0,101,430000,4,0,Vila de Gràcia,0.396
1ª,0,83,255000,3,1,El Guinardó,0.84
1ª,0,64,159000,2,1,El Guinardó,0.834
Entreplanta,0,65,210000,2,0,El Guinardó,0.38
2ª,1,60,250000,2,0,El Carmel,0.3
3ª,1,60,300000,2,0,El Carmel,0.23
1ª,1,60,250000,2,0,El Carmel,0.282
Bajo,1,60,300000,2,0,El Carmel,0.35
1ª,0,35,110000,3,0,El Guinardó,0.496
2ª,0,79,339500,3,0,El Guinardó,0.208
2ª,0,83,255000,3,0,El Guinardó,0.544
Bajo,0,45,75000,2,1,El Carmel,0.918
Casa,1,135,450000,6,0,El Guinardó,0.046
Casa,0,71,285000,2,0,El Guinardó,0.354
4ª,0,134,430000,5,0,El Guinardó,0.016
5ª,0,87,329000,3,0,El Carmel,0.498
Bajo,0,125,239000,2,0,El Guinardó,0.538
4ª,0,57,238000,2,0,El Guinardó,0.082
Casa,0,60,104000,1,0,El Carmel,0.372
3ª,0,117,388000,3,0,El Guinardó,0.058
2ª,0,85,208000,3,0,Nou Barris,0.136
4ª,0,200,785000,4,0,El Guinardó,0.038
4ª,0,80,240000,3,0,Nou Barris,0.648
4ª,0,58,269000,3,0,El Guinardó,0.21
Casa,0,100,390000,3,0,El Carmel,0.366
1ª,0,30,92000,1,0,El Guinardó,0.318
4ª,0,58,290000,2,0,El Carmel,0.24
Casa,0,89,122300,2,1,El Carmel,0.76
3ª,0,85,369000,3,0,El Guinardó,0.3
4ª,0,73,279000,3,0,El Guinardó,0.216
4ª,0,89,230000,3,0,El Carmel,0.622
Casa,0,86,148430,2,0,Nou Barris,0.368
Bajo,0,80,190000,2,0,Navas,0.25
2ª,0,85,250000,3,0,Navas,0.558
Entreplanta,0,65,260000,2,0,Navas,0.372
4ª,0,79,107000,3,0,Sant Andreu,0.378
4ª,0,79,115000,3,0,Sant Andreu,0.38
Bajo,0,45,92000,2,0,Sant Andreu,0.398
4ª,0,52,149500,3,0,Navas,0.534
Casa,0,105,491000,4,0,Navas,0.05
Casa,0,121,545000,3,0,Navas,0.088
Bajo,0,65,235000,2,0,Navas,0.44
Bajo,0,65,235000,2,0,Navas,0.44
2ª,0,76,325000,3,0,Navas,0.26
1ª,0,55,165000,2,0,Navas,0.426
Bajo,0,66,205000,3,0,Navas,0.534
2ª,0,56,96000,2,0,Nou Barris,0.478
5ª,0,85,138000,2,0,Nou Barris,0.342
2ª,0,63,240000,2,0,Sant Andreu,0.568
1ª,0,65,136000,3,0,Sant Andreu,0.434
3ª,0,49,148000,2,1,Navas,0.856
Bajo,0,42,160000,3,0,Sant Andreu,0.574
Casa,0,45,53600,2,0,Nou Barris,0.304
1ª,0,63,220000,2,0,Navas,0.408
Bajo,0,71,180000,4,0,Navas,0.51
2ª,0,60,169000,3,0,Navas,0.514
Bajo,0,75,169000,1,0,Navas,0.324
Bajo,0,55,89000,2,0,Nou Barris,0.57
Entreplanta,0,60,142999,3,0,Sant Andreu,0.586
1ª,0,75,256000,4,0,Sant Andreu,0.524
Entreplanta,0,120,335000,4,0,Navas,0.336
1ª,0,57,240000,1,0,Vila de Gràcia,0.436
Casa,0,420,1150000,7,0,Vallcarca,0.118
1ª,0,66,360000,2,0,El Carmel,0.242
2ª,0,80,395000,2,0,Vila de Gràcia,0.464
Bajo,0,60,150000,1,0,Vila de Gràcia,0.804
4ª,0,78,350000,2,0,Vila de Gràcia,0.324
1ª,0,79,235000,3,0,Vila de Gràcia,0.474
5ª,0,93,380000,2,0,Vila de Gràcia,0.288
Bajo,0,50,250000,1,0,Vallcarca,0.272
Casa,0,60,335000,3,0,Vallcarca,0.364
6ª,0,59,212000,3,0,Vila de Gràcia,0.378
Casa,0,98,495000,2,0,Vila de Gràcia,0.11
Casa,0,66,459000,1,0,Vila de Gràcia,0.204
1ª,0,78,280000,2,0,Vallcarca,0.388
Bajo,0,68,250000,4,0,Vila de Gràcia,0.526
3ª,0,140,1400000,3,0,Vila de Gràcia,0.148
Atico,0,125,765000,3,0,Vallcarca,0.176
Bajo,0,60,295000,1,0,Vila de Gràcia,0.36
1ª,0,93,550000,3,0,Vila de Gràcia,0.538
3ª,0,23,170000,1,0,Vila de Gràcia,0.304
3ª,0,23,170000,3,0,Vila de Gràcia,0.222
3ª,0,27,170000,3,0,Vila de Gràcia,0.28
Bajo,0,51,125000,2,0,Vallcarca,0.358
Casa,0,154,643000,3,0,El Carmel,0.224
Bajo,0,97,475000,3,0,Vila de Gràcia,0.228
3ª,0,80,415000,3,0,El Carmel,0.424
1ª,0,43,220000,2,0,Vila de Gràcia,0.218
1ª,0,70,325000,3,0,Vallcarca,0.408
Bajo,0,115,395000,1,0,El Carmel,0.37
1ª,1,129,335000,2,0,Vallcarca,0.418
Casa,0,80,299000,4,0,El Carmel,0.478
4ª,1,185,600000,3,0,El Guinardó,0.116
2ª,1,147,580000,5,0,El Guinardó,0.176
4ª,0,134,430000,5,0,El Guinardó,0.016
Bajo,0,83,279990,3,0,Nou Barris,0.502
Bajo,0,65,159000,1,1,El Guinardó,0.86
2ª,0,81,149500,2,0,El Carmel,0.622
4ª,0,50,190000,2,0,El Carmel,0.318
3ª,0,134,430000,5,0,El Guinardó,0.128
Bajo,0,75,185000,2,1,El Guinardó,0.62
Entreplanta,0,80,195000,4,1,El Carmel,0.872
Bajo,0,100,390000,4,1,El Carmel,0.754
1ª,0,79,340000,2,0,El Guinardó,0.14
Casa,0,60,218000,3,0,El Carmel,0.364
1ª,0,60,155000,3,1,El Guinardó,0.814
4ª,0,94,335000,2,0,El Guinardó,0.074
1ª,0,76,220000,3,0,Nou Barris,0.354
Bajo,0,65,275000,2,0,El Guinardó,0.302
Casa,0,84,240000,4,0,El Carmel,0.476
1ª,0,109,410000,4,0,El Guinardó,0.162
Entreplanta,0,57,140000,3,0,El Carmel,0.738
Casa,0,90,275000,2,1,Nou Barris,0.73
3ª,0,60,199000,3,0,El Guinardó,0.3
Casa,0,55,99000,2,1,El Carmel,0.364
Entreplanta,0,59,215000,3,0,El Guinardó,0.158
3ª,0,74,159000,2,1,El Carmel,0.8
1ª,0,87,239900,4,1,El Guinardó,0.868
4ª,0,134,430000,5,0,El Guinardó,0.016
3ª,0,67,218000,3,0,El Guinardó,0.496
2ª,0,60,150000,2,1,El Guinardó,0.804
Atico,0,100,340000,4,0,Sant Andreu,0.384
Bajo,0,95,425300,2,0,Navas,0.14
2ª,0,99,287000,4,0,Navas,0.37
Bajo,0,48,64000,3,0,Nou Barris,0.51
2ª,0,57,156000,2,0,Nou Barris,0.57
Entreplanta,0,40,135000,1,0,Navas,0.514
Entreplanta,0,75,245000,2,0,Navas,0.406
Entreplanta,0,75,149000,3,0,Nou Barris,0.586
Entreplanta,0,80,120000,3,0,Nou Barris,0.458
Casa,0,136,640005,6,0,Sant Andreu,0.132
1ª,0,84,300000,1,0,Sant Andreu,0.484
2ª,0,57,159000,2,0,Navas,0.516
1ª,1,100,310000,2,0,Sant Andreu,0.422
4ª,0,72,215000,3,0,Sant Andreu,0.682
Casa,0,57,106070,3,0,Nou Barris,0.556
Casa,0,92,95370,3,0,Nou Barris,0.398
Casa,0,30,45870,1,0,Nou Barris,0.162
Casa,0,95,425300,2,0,Navas,0.118
5ª,0,86,310000,3,0,Navas,0.546
1ª,0,60,237500,2,0,Navas,0.282
1ª,0,55,120000,3,0,Sant Andreu,0.306
1ª,0,98,395000,3,0,Navas,0.15
1ª,0,100,340000,3,0,Navas,0.286
4ª,0,80,257000,3,0,Navas,0.634
3ª,1,90,335000,3,0,Navas,0.238
2ª,0,72,124000,3,0,Nou Barris,0.454
Bajo,0,65,115000,2,1,Nou Barris,0.852
Casa,0,69,180000,2,0,Nou Barris,0.304
4ª,0,85,180000,2,0,Nou Barris,0.436
1ª,0,115,348000,5,0,Sant Andreu,0.34
3ª,0,70,300000,3,0,Vila de Gràcia,0.556
2ª,1,81,425000,3,0,Vila de Gràcia,0.484
1ª,0,86,250000,4,0,Vila de Gràcia,0.472
1ª,0,205,950000,5,0,Vallcarca,0.154
Bajo,0,57,335000,2,0,Vila de Gràcia,0.148
2ª,1,200,850000,4,0,Vallcarca,0.136
Bajo,0,140,370000,3,0,Vila de Gràcia,0.394
6ª,0,100,450000,4,0,Vila de Gràcia,0.396
6ª,0,80,395000,4,0,Vila de Gràcia,0.45
Entreplanta,1,100,348900,3,0,Vallcarca,0.44
Entreplanta,0,55,375000,3,0,Vila de Gràcia,0.242
3ª,0,60,315000,1,0,Vila de Gràcia,0.358
Bajo,0,57,150000,1,0,Vallcarca,0.446
2ª,0,133,570000,4,0,Vila de Gràcia,0.112
3ª,0,95,377000,4,0,Vila de Gràcia,0.298
7ª,0,65,499000,2,0,Vila de Gràcia,0.252
5ª,0,75,270000,1,1,Vila de Gràcia,0.814
1ª,0,60,250000,3,0,El Carmel,0.238
Bajo,0,50,250000,1,0,Vallcarca,0.272
1ª,0,75,315000,2,0,Vila de Gràcia,0.272
1ª,0,88,311000,3,0,Vila de Gràcia,0.322
3ª,0,55,266000,2,0,Vila de Gràcia,0.274
3ª,0,95,377000,4,0,Vila de Gràcia,0.298
Bajo,0,75,160000,2,1,Vila de Gràcia,0.832
4ª,0,69,245000,2,0,Vila de Gràcia,0.512
4ª,0,70,245000,2,0,Vila de Gràcia,0.482
Casa,0,133,570000,4,0,Vila de Gràcia,0.192
1ª,0,86,410000,3,1,Vila de Gràcia,0.764
Entreplanta,0,59,679000,2,0,Vila de Gràcia,0.312
Casa,0,200,950000,3,0,Vila de Gràcia,0.408
Bajo,0,28,59000,1,0,El Guinardó,0.374
3ª,0,173,428000,4,0,El Guinardó,0.154
4ª,0,94,335000,2,0,El Guinardó,0.074
1ª,0,63,148950,2,0,El Carmel,0.412
4ª,0,64,229000,2,0,El Guinardó,0.314
6ª,0,22,110000,1,0,El Carmel,0.286
Casa,0,514,1200000,6,0,El Guinardó,0.31
Entreplanta,0,80,209000,3,1,El Carmel,0.924
4ª,0,93,330000,4,0,El Guinardó,0.518
Bajo,0,76,200000,2,0,El Carmel,0.4
2ª,0,70,285000,2,0,El Guinardó,0.322
4ª,0,200,785000,4,0,El Guinardó,0.038
1ª,0,81,205000,3,0,El Carmel,0.466
Casa,0,52,175000,3,0,El Carmel,0.334
4ª,0,35,179000,1,0,El Guinardó,0.294
5ª,0,65,229000,3,0,El Guinardó,0.38
Bajo,0,56,128000,3,0,El Guinardó,0.556
3ª,0,75,215000,3,0,El Carmel,0.528
Entreplanta,0,35,88000,3,0,El Guinardó,0.43
Bajo,0,65,155000,3,0,El Carmel,0.418
1ª,0,65,159000,2,0,El Carmel,0.412
3ª,0,117,388000,3,0,El Guinardó,0.058
4ª,0,57,238000,2,0,El Guinardó,0.082
4ª,0,90,285000,4,1,El Carmel,0.964
1ª,0,55,260000,1,0,El Guinardó,0.242
4ª,0,70,275000,3,0,El Guinardó,0.216
4ª,0,70,275000,3,0,El Guinardó,0.216
Casa,0,75,260000,2,0,El Guinardó,0.448
2ª,0,61,229000,3,0,El Guinardó,0.356
Casa,0,46,348798,1,0,El Guinardó,0.19
1ª,0,82,315000,3,0,Navas,0.46
Bajo,0,80,195000,2,0,Navas,0.26
1ª,0,60,256000,2,0,Navas,0.306
3ª,0,60,149000,3,0,Sant Andreu,0.432
2ª,0,78,169000,3,0,Sant Andreu,0.558
Casa,0,124,570000,4,0,Navas,0.068
Casa,0,105,530000,4,0,Navas,0.06
Casa,0,105,510000,4,0,Navas,0.046
Casa,0,105,481000,4,0,Navas,0.04
Casa,0,115,530000,3,0,Navas,0.074
Casa,0,53,92424,3,0,Nou Barris,0.422
1ª,0,80,160000,4,0,Nou Barris,0.228
Bajo,0,55,265000,3,0,Sant Andreu,0.278
Bajo,0,50,259200,3,0,Sant Andreu,0.382
Bajo,0,60,245500,3,0,Sant Andreu,0.404
Bajo,0,90,350000,4,0,Navas,0.282
3ª,0,80,350000,3,0,Navas,0.22
Bajo,0,74,200000,1,0,Sant Andreu,0.568
2ª,0,80,175000,3,0,Nou Barris,0.378
5ª,0,150,210000,3,0,Nou Barris,0.354
3ª,0,90,290000,3,0,Nou Barris,0.41
4ª,0,85,110000,3,0,Nou Barris,0.4
3ª,0,50,249000,1,0,Navas,0.28
Casa,0,148,500000,4,0,Sant Andreu,0.128
1ª,0,75,310000,3,0,Vila de Gràcia,0.184
Atico,0,109,643000,3,0,El Carmel,0.244
7ª,0,154,643000,3,0,El Carmel,0.212
Casa,0,550,1650000,5,0,Vallcarca,0.072
1ª,0,75,315000,3,0,Vila de Gràcia,0.25
2ª,1,374,975000,6,0,Vallcarca,0.18
1ª,0,37,248000,1,0,Vila de Gràcia,0.298
Bajo,0,240,495000,5,0,Vila de Gràcia,0.38
3ª,0,45,299000,2,0,Vila de Gràcia,0.26
Entreplanta,1,57,335000,2,0,Vila de Gràcia,0.196
1ª,0,60,310000,3,0,Vila de Gràcia,0.294
4ª,0,55,460000,2,0,Vila de Gràcia,0.246
Casa,1,241,1200000,4,0,Vila de Gràcia,0.082
3ª,0,57,230000,2,0,El Carmel,0.24
Casa,0,80,440000,4,0,Vila de Gràcia,0.352
1ª,1,290,950000,4,0,Vallcarca,0.154
2ª,1,95,425000,1,0,Vila de Gràcia,0.39
Bajo,0,165,715000,4,0,Vallcarca,0.204
Casa,0,284,680000,6,0,Vila de Gràcia,0.284
2ª,0,100,360000,4,0,Vila de Gràcia,0.44
4ª,0,85,280000,3,0,Vallcarca,0.498
1ª,0,50,200000,1,0,Vila de Gràcia,0.432
5ª,0,50,220000,1,0,Vila de Gràcia,0.312
3ª,0,62,195000,2,0,El Carmel,0.278
1ª,0,86,250000,4,0,Vila de Gràcia,0.472
3ª,0,100,430000,3,0,Vallcarca,0.306
3ª,0,54,300000,3,0,Vila de Gràcia,0.204
1ª,0,75,295000,3,0,Vila de Gràcia,0.412
3ª,0,54,300000,3,0,Vila de Gràcia,0.204
1ª,0,68,200000,3,0,El Carmel,0.28
1ª,0,77,319000,3,0,El Guinardó,0.356
Bajo,1,138,449000,3,0,El Guinardó,0.118
4ª,0,96,320000,4,1,El Guinardó,0.776
3ª,0,48,149500,3,0,Nou Barris,0.474
2ª,1,183,599000,5,0,El Guinardó,0.2
5ª,0,154,439000,4,0,El Guinardó,0.152
3ª,0,60,159000,3,0,El Guinardó,0.444
Bajo,1,297,479000,4,0,El Guinardó,0.338
3ª,0,117,388000,3,0,El Guinardó,0.058
Casa,0,100,270000,1,0,El Guinardó,0.492
3ª,0,117,388000,3,0,El Guinardó,0.058
Casa,0,117,388000,3,0,El Guinardó,0.134
1ª,0,67,149000,3,0,El Carmel,0.458
1ª,0,60,177000,3,0,El Guinardó,0.418
4ª,0,35,119000,3,0,El Guinardó,0.444
4ª,0,59,210000,3,0,El Carmel,0.258
3ª,0,69,160000,3,0,El Carmel,0.37
4ª,0,60,212000,2,0,El Carmel,0.266
2ª,0,60,192000,2,0,El Carmel,0.362
4ª,0,83,375000,2,0,El Guinardó,0.196
2ª,0,68,200000,3,0,El Guinardó,0.464
3ª,0,69,160000,3,0,El Carmel,0.37
Casa,0,178,420000,4,0,El Guinardó,0.132
Entreplanta,0,86,375000,3,0,El Guinardó,0.182
4ª,0,27,134000,3,0,El Guinardó,0.314
Casa,0,62,143000,2,0,El Guinardó,0.506
2ª,0,96,278000,3,0,El Guinardó,0.548
2ª,0,110,335000,4,1,El Guinardó,0.79
Bajo,0,70,260000,2,0,Nou Barris,0.348
1ª,0,90,275000,2,0,Nou Barris,0.268
3ª,0,73,540000,3,0,Les Corts,0.446
4ª,0,82,349000,3,0,Les Corts,0.248
2ª,0,167,700000,5,0,Pedralbes,0.338
Atico,1,95,425000,2,0,Les Corts,0.446
6ª,1,357,2500000,5,0,Pedralbes,0.142
2ª,0,152,665000,4,0,Les Corts,0.168
3ª,1,155,895000,4,0,Pedralbes,0.212
Casa,0,73,315000,2,1,Les Corts,0.77
Casa,0,73,280000,1,1,Les Corts,0.556
Casa,0,90,450000,3,0,Les Corts,0.254
Casa,0,170,1195000,3,1,Les Corts,0.7
1ª,1,214,1390000,5,0,Pedralbes,0.258
5ª,0,44,260000,2,0,Les Corts,0.232
5ª,0,121,599000,4,0,Les Corts,0.326
4ª,0,82,389000,3,0,Les Corts,0.296
Casa,1,656,6900000,5,0,Pedralbes,0.024
Atico,1,180,1200000,4,0,Pedralbes,0.12
7ª,0,85,398000,3,0,Les Corts,0.136
6ª,0,55,275000,2,0,Les Corts,0.268
6ª,1,290,2500000,5,0,Pedralbes,0.138
4ª,0,122,545000,3,0,Les Corts,0.42
1ª,1,109,675000,4,0,Pedralbes,0.24
5ª,0,80,350000,2,0,Les Corts,0.202
7ª,0,120,720000,4,0,Les Corts,0.166
5ª,1,93,510000,2,0,Les Corts,0.45
6ª,0,170,1280000,3,0,Les Corts,0.134
Casa,1,800,6500000,6,0,Pedralbes,0.016
1ª,1,108,640000,4,0,Les Corts,0.174
4ª,0,86,280000,3,0,Nou Barris,0.528
3ª,0,65,218000,2,0,Nou Barris,0.45
2ª,0,74,190000,3,0,Nou Barris,0.276
2ª,0,100,350000,3,0,Nou Barris,0.318
1ª,0,82,315000,4,0,Nou Barris,0.448
3ª,0,55,175000,3,0,Nou Barris,0.702
3ª,0,70,270000,3,0,Nou Barris,0.364
1ª,0,50,122100,3,0,Nou Barris,0.254
Casa,0,143,200000,3,0,Nou Barris,0.322
1ª,0,46,128000,2,0,Nou Barris,0.31
6ª,0,42,133000,1,0,Nou Barris,0.458
5ª,0,70,320000,3,0,Nou Barris,0.262
4ª,0,90,379000,4,1,Nou Barris,0.802
3ª,0,70,227000,3,1,Nou Barris,0.93
2ª,0,55,145000,3,0,Nou Barris,0.48
Bajo,0,90,225000,3,0,Nou Barris,0.594
3ª,0,52,164000,2,1,Nou Barris,0.844
Casa,0,66,197000,2,0,Nou Barris,0.33
1ª,1,55,159900,2,0,Nou Barris,0.38
4ª,0,54,139000,3,0,Nou Barris,0.482
Casa,1,215,415000,4,0,Nou Barris,0.674
1ª,0,97,435000,4,0,Nou Barris,0.348
3ª,0,119,350000,4,0,Nou Barris,0.328
3ª,0,77,275000,3,0,Nou Barris,0.338
2ª,0,77,269000,3,0,Nou Barris,0.414
1ª,0,90,315000,3,0,Nou Barris,0.508
3ª,0,119,350000,4,0,Nou Barris,0.328
Entreplanta,0,81,247000,4,0,Nou Barris,0.422
5ª,0,70,182000,3,0,Nou Barris,0.26
Bajo,0,105,255000,1,0,Nou Barris,0.578
1ª,0,76,290000,3,0,Vila de Gràcia,0.33
Bajo,0,67,205000,3,0,El Carmel,0.33
1ª,0,50,210000,2,0,Vila de Gràcia,0.402
7ª,0,70,312000,2,0,Vila de Gràcia,0.466
3ª,0,58,295000,2,0,Vila de Gràcia,0.208
2ª,0,80,400000,3,0,Vila de Gràcia,0.48
Casa,0,80,730000,3,0,El Carmel,0.292
2ª,0,80,311000,3,0,Vila de Gràcia,0.432
Entreplanta,0,50,235000,1,0,Vila de Gràcia,0.342
Bajo,0,130,790000,2,0,Vila de Gràcia,0.174
Entreplanta,0,72,278000,4,0,Vila de Gràcia,0.412
1ª,0,62,259000,3,0,Vila de Gràcia,0.526
Bajo,0,74,265000,3,0,El Carmel,0.288
4ª,0,101,475000,3,0,Vila de Gràcia,0.154
Bajo,0,40,115000,3,1,Vila de Gràcia,0.576
Bajo,1,283,620000,5,0,Vila de Gràcia,0.316
3ª,0,74,290400,3,1,Vila de Gràcia,0.936
Bajo,0,75,251656,2,0,Vallcarca,0.202
Bajo,0,160,550000,3,1,Vila de Gràcia,0.79
4ª,0,78,310000,4,0,Vila de Gràcia,0.618
Bajo,0,150,445000,3,0,Vila de Gràcia,0.524
2ª,0,78,210000,3,0,Vallcarca,0.41
Bajo,1,350,650000,2,0,Vila de Gràcia,0.302
Casa,1,250,950000,4,0,Vallcarca,0.122
1ª,0,60,245000,3,0,El Carmel,0.204
4ª,0,90,485000,3,0,Vila de Gràcia,0.222
Casa,1,450,690000,7,0,Vallcarca,0.134
1ª,0,66,189000,3,0,El Carmel,0.4
6ª,0,74,330000,3,0,Vallcarca,0.328
4ª,0,81,380000,3,0,Vila de Gràcia,0.348
Entreplanta,0,79,339500,3,0,El Guinardó,0.126
Entreplanta,0,77,285000,3,0,El Guinardó,0.282
2ª,0,99,390000,4,0,El Guinardó,0.288
4ª,0,134,495000,5,0,El Guinardó,0.034
1ª,1,94,360000,3,0,El Guinardó,0.224
Bajo,1,73,310000,2,0,El Guinardó,0.306
2ª,0,61,139000,2,0,El Carmel,0.54
3ª,0,56,179800,1,0,El Guinardó,0.134
Casa,0,645,960000,5,0,Nou Barris,0.59
Bajo,0,162,215000,3,0,El Guinardó,0.456
2ª,0,68,197000,3,0,El Carmel,0.236
Bajo,0,35,63000,3,1,El Guinardó,0.768
3ª,0,65,145000,3,0,El Carmel,0.582
Bajo,1,125,349000,2,0,El Carmel,0.398
4ª,1,93,372000,3,0,El Carmel,0.386
Casa,0,100,280000,2,0,El Carmel,0.488
Bajo,1,164,590000,4,0,El Guinardó,0.124
Bajo,0,113,384000,3,0,Nou Barris,0.36
Casa,0,738,1200000,7,0,El Guinardó,0.302
3ª,0,65,220000,2,1,El Guinardó,0.762
4ª,0,60,240000,3,0,Nou Barris,0.286
3ª,0,56,179800,1,0,El Guinardó,0.134
2ª,0,54,139000,2,1,El Carmel,0.724
1ª,0,65,179000,3,1,El Carmel,0.722
Bajo,0,87,240000,4,0,El Carmel,0.444
Entreplanta,0,60,149000,3,1,El Carmel,0.814
Casa,0,192,595000,6,0,El Guinardó,0.116
Bajo,0,61,215000,2,0,Nou Barris,0.38
2ª,0,60,218000,3,0,El Carmel,0.168
Bajo,0,117,239000,2,0,El Guinardó,0.56
1ª,0,54,255000,2,0,Vila de Gràcia,0.568
Casa,1,230,850000,6,0,El Carmel,0.274
2ª,0,80,395000,2,0,Vila de Gràcia,0.464
2ª,0,60,282000,2,0,Vila de Gràcia,0.412
Bajo,0,110,335000,3,1,Vallcarca,0.85
Casa,0,124,595442,3,0,Vila de Gràcia,0.24
Bajo,1,100,530000,4,0,Vallcarca,0.322
2ª,0,87,590000,3,0,Vila de Gràcia,0.426
Atico,1,176,765000,2,0,Vallcarca,0.194
5ª,1,150,750000,4,0,Vila de Gràcia,0.352
3ª,0,89,290400,3,0,Vila de Gràcia,0.642
3ª,0,87,350000,3,0,Vila de Gràcia,0.46
1ª,0,61,285000,2,0,Vila de Gràcia,0.422
2ª,0,83,409000,1,0,Vila de Gràcia,0.438
Bajo,0,104,325000,3,0,Vila de Gràcia,0.444
1ª,0,93,465000,3,0,Vallcarca,0.216
1ª,0,50,399600,3,0,Vila de Gràcia,0.324
2ª,0,110,545000,3,0,Vila de Gràcia,0.42
4ª,0,90,293000,1,0,Vila de Gràcia,0.544
1ª,1,120,455000,4,0,Vila de Gràcia,0.334
2ª,0,48,419000,1,0,Vila de Gràcia,0.46
7ª,0,71,230000,3,1,Vallcarca,0.744
2ª,0,114,925000,3,0,Vila de Gràcia,0.196
Casa,0,35,125000,1,0,Vila de Gràcia,0.492
2ª,0,41,225000,2,0,Vallcarca,0.214
Bajo,0,57,335000,2,0,Vila de Gràcia,0.148
1ª,0,50,375000,3,0,Vila de Gràcia,0.252
3ª,0,80,340000,3,0,Vila de Gràcia,0.744
2ª,0,41,225000,2,0,Vallcarca,0.214
Entreplanta,1,104,348900,3,0,Vallcarca,0.45
3ª,0,57,225000,3,0,El Guinardó,0.264
Casa,0,240,595000,4,0,El Guinardó,0.214
Casa,0,240,970000,6,0,El Guinardó,0.184
3ª,0,87,390000,2,0,El Guinardó,0.174
1ª,0,90,390000,2,0,El Guinardó,0.124
5ª,0,85,325000,3,0,El Guinardó,0.394
1ª,0,115,320000,4,0,El Guinardó,0.414
2ª,0,65,195000,3,0,El Guinardó,0.444
3ª,0,48,220000,2,0,El Carmel,0.078
4ª,0,200,785000,4,0,El Guinardó,0.038
Casa,0,158,400000,4,0,El Guinardó,0.236
Bajo,0,55,155000,2,0,El Guinardó,0.584
1ª,0,65,168000,3,0,Nou Barris,0.582
Casa,1,200,560000,6,0,El Carmel,0.218
1ª,0,80,339500,3,0,El Guinardó,0.104
Bajo,0,65,145000,3,0,El Carmel,0.538
1ª,0,45,119000,2,0,El Carmel,0.42
1ª,0,119,370000,3,0,El Guinardó,0.236
4ª,0,94,335000,2,0,El Guinardó,0.074
3ª,0,60,189000,3,0,El Guinardó,0.344
4ª,0,134,430000,5,0,El Guinardó,0.016
Casa,1,135,450000,5,0,El Guinardó,0.058
4ª,0,50,155000,2,0,El Carmel,0.354
2ª,0,69,265000,2,0,El Guinardó,0.362
Atico,0,63,235000,3,0,El Guinardó,0.354
3ª,0,85,293000,3,0,El Guinardó,0.61
7ª,0,70,235000,3,0,El Carmel,0.336
3ª,0,57,150000,3,0,El Carmel,0.304
