date,floor,garage,link,m2,off,price,rooms,title
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/39400860/,121,0,299000,3,"Piso en calle de piquer, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,7ª,1,https://www.idealista.com/inmueble/39777856/,200,0,849000,4,"Ático en via Gran, La Font de la Guatlla, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83602644/,66,268000,257000,2,"Piso en calle de la Creu dels Molers, Barcelona, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83341156/,90,380000,375000,3,"Piso en avenida de Madrid, Barcelona, Sants - Badal, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83294495/,63,238000,226000,3,"Piso en calle Nou de la Rambla, Barcelona, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83246517/,54,0,285000,2,"Ático en margarit, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83245771/,66,0,220000,1,"Piso en calle de la Riera de Tena, Barcelona, Sants, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83242848/,66,0,220000,1,"Piso en riera de Tena, Sants, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83236160/,54,0,285000,2,"Piso en calle de Margarit, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83233218/,120,0,480000,3,"Ático en calle del Poeta Cabanyes, Barcelona, El Poble Sec - Parc de Montjuïc, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82936477/,79,0,199000,3,"Piso en plaza de Clementina Arderiu, 13, La Verneda i la Pau, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82935785/,95,505000,499000,3,"Ático en calle de Bac de Roda, El Poblenou, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82935230/,110,0,550000,2,"Ático en El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,8ª,1,https://www.idealista.com/inmueble/82934208/,84,505000,499000,3,"Piso en calle de Fluvià, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82838245/,90,0,700000,4,"Piso en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82932654/,66,270000,260000,2,"Piso en València, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/40226041/,67,0,258000,3,"Piso en via gran, Provençals del Poblenou, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82930968/,82,0,349000,3,"Piso en Passatge de Còrsega, Barcelona, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82930844/,63,278000,259000,2,"Piso en calle de Sant Joan de Malta, Barcelona, El Clot, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/82927361/,57,0,208000,3,"Piso en calle del Maresme, El Besòs, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82925619/,65,0,141000,3,"Piso en La Verneda i la Pau, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82924967/,92,0,195000,3,"Piso en calle de Cristóbal de Moura, Barcelona, El Besòs, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82924146/,69,0,495000,2,"Piso en calle de Rosa Sensat, La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82923785/,81,0,280000,1,"Piso en calle Nàpols, Barcelona, El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82923061/,114,0,550000,3,"Piso en calle Pellaires 39, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82922232/,65,0,480000,2,"Piso en calle dels Pellaires, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82915733/,66,0,321000,2,"Piso en calle Llacuna, 6, El Poblenou, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82915756/,79,0,388000,2,"Piso en calle Llacuna, 6, El Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82915799/,62,0,280000,,"Estudio en El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82915153/,80,225000,218000,3,"Piso en El Clot, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82914208/,60,0,280000,,"Estudio en El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82911802/,79,0,245000,3,"Piso en Gran Vía de las Cortes Catalanas, Barcelona, Sant Martí de Provençals, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82911316/,88,0,265000,3,"Piso en calle de Menorca, Sant Martí de Provençals, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82809489/,111,0,370000,3,"Piso en calle d'Espronceda, Provençals del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82905556/,75,0,290000,4,"Piso en calle d'Àvila, Barcelona, El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82903707/,52,0,270000,3,"Piso en avenida Diagonal, Barcelona, El Poblenou, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82902597/,81,0,390000,2,"Piso en calle de Cristóbal de Moura, Barcelona, Provençals del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82899220/,163,0,1100000,4,"Piso en Salvador Espriu, La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82902018/,66,270000,260000,2,"Piso en calle de Valencia, Barcelona, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82901034/,77,0,550000,1,"Piso en calle de Salvador Espriu, La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82615868/,96,0,335000,4,"Piso en calle de Aragón, Barcelona, El Clot, Barcelona"
27-12-2018,8ª,1,https://www.idealista.com/inmueble/82621127/,86,0,505000,3,"Piso en Provençals del Poblenou, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82607535/,110,390000,370000,3,"Piso en calle d'Espronceda, Provençals del Poblenou, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82629387/,126,765000,744000,3,"Ático en calle Industria, Barcelona, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/82516830/,90,980000,924000,3,"Piso en calle de Josep Pla, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82633334/,134,0,564000,3,"Piso en rambla del poblenou, 29, El Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82633868/,50,0,126000,2,"Piso en La Verneda i la Pau, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82634204/,175,0,1550000,4,"Piso en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82519850/,90,0,210000,3,"Piso en calle de Cristóbal de Moura, El Besòs, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82638472/,72,0,235000,2,"Piso en calle de Llull, El Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82640448/,65,0,259000,2,"Piso en Sant Martí de Provençals, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81507191/,60,0,402000,2,"Ático en calle de Pallars, El Poblenou, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82642766/,88,0,259000,3,"Piso en calle del Concili de Trento, Barcelona, Sant Martí de Provençals, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82642953/,87,210000,200000,3,"Piso en Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/38533144/,107,0,479000,3,"Piso en calle del Ter, El Clot, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82652753/,104,0,365000,3,"Piso en Puigcerdà, La Verneda i la Pau, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82653317/,66,0,480000,2,"Ático en Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/40526550/,85,340000,335000,,"Estudio en calle d'Espronceda, El Poblenou, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82655883/,75,0,360000,2,"Piso en avenida Meridiana, Barcelona, El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82653483/,60,0,215000,4,"Piso en VALENCIA, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82656812/,187,0,1200000,3,"Chalet adosado en Passatge de Maria Llimona, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,5ª,1,https://www.idealista.com/inmueble/82657058/,102,0,590000,3,"Piso en paseo Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82658314/,122,0,740000,3,"Piso en La Vila Olímpica del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82658709/,121,0,495000,4,"Piso en calle del Taulat, Barcelona, El Poblenou, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/38502988/,60,0,209000,2,"Piso en rambla de Guipúscoa, Sant Martí de Provençals, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82533167/,95,0,320000,4,"Piso en El Clot, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82661770/,81,0,470000,2,"Piso en calle de Mallorca, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82592064/,66,0,270000,2,"Piso en calle de València, El Camp de l'Arpa del Clot, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82666076/,75,0,350000,3,"Piso en meridiana, El Parc i la Llacuna del Poblenou, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82667968/,62,0,325000,2,"Piso en El Clot, Barcelona"
27-12-2018,4ª,1,https://www.idealista.com/inmueble/82680809/,128,0,910000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82680678/,180,745000,725000,3,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82680317/,120,0,730000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82676689/,219,0,795000,5,"Piso en ronda del General Mitre, 191, El Putxet i el Farró, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82676609/,150,0,777225,4,"Piso en ronda del General Mitre, Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82675846/,165,0,2100000,3,"Dúplex en calle dels Vergós, Les Tres Torres, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82672500/,170,0,790000,5,"Piso en calle de Santaló, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82672374/,450,2900000,2600000,6,"Casa o chalet independiente en Sarrià, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82666897/,193,0,995000,5,"Piso en Les Tres Torres, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82664780/,125,495000,475000,4,"Piso en calle Berlinès, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82663311/,38,0,150000,,"Estudio en El Putxet i el Farró, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82659423/,53,0,295000,,"Estudio en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82653712/,110,495000,475000,4,"Piso en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82653069/,160,0,850000,3,"Piso en calle de Vallirana, Barcelona, s/n, El Putxet i el Farró, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82652094/,96,0,984000,2,"Ático en calle Major de Sarrià, Barcelona, Sarrià, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/82650569/,40,0,219000,1,"Piso en ESCIPIO, 3, El Putxet i el Farró, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82632318/,100,550000,530000,4,"Piso en calle de Marmellà, Barcelona, El Putxet i el Farró, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82648282/,639,0,4330000,6,"Casa o chalet independiente en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,5ª,1,https://www.idealista.com/inmueble/82647784/,235,0,1250000,5,"Piso en calle del Mestre Nicolau, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82643510/,143,0,1325000,4,"Piso en Calvet, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82641361/,982,0,5800000,5,"Chalet en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/81308490/,601,1150000,1099000,6,"Casa o chalet independiente en calle de l'Avet, Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82637498/,64,0,420000,1,"Piso en calle de Cornet i Mas, Sarrià, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82636944/,285,0,1790000,5,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82634046/,110,0,595000,4,"Piso en calle Balmes, Barcelona, El Putxet i el Farró, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82633532/,70,0,335000,2,"Piso en calle d'Alacant, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82629345/,180,0,1090000,3,"Piso en Travessera de Gracia, 60, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/82628188/,490,0,3600000,8,"Casa o chalet independiente en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82627455/,110,0,600000,4,"Piso en paseo de Sant Gervasi, Barcelona, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82627112/,95,0,740000,1,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82463432/,195,0,1190000,4,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82463561/,145,0,645000,4,"Piso en calle de Marià Cubí, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82156522/,200,0,1100000,4,"Piso en calle Balmes, Barcelona, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82464594/,211,0,1550000,3,"Piso en avenida Diagonal, Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82466351/,85,0,630000,2,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,7ª,1,https://www.idealista.com/inmueble/82469376/,220,0,1200000,4,"Piso en Ganduxer, Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82470316/,160,0,780000,4,"Piso en ronda gneral Mitre, Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82470873/,128,0,899000,3,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82470877/,126,0,1126595,3,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82470881/,129,0,858270,3,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82470883/,127,0,817050,3,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82473829/,129,0,995000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,,1,https://www.idealista.com/inmueble/40201668/,300,1050000,1000000,3,"Chalet adosado en Vallvidrera - El Tibidabo i les Planes, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82492693/,120,0,800000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,5ª,1,https://www.idealista.com/inmueble/82493486/,150,0,748000,4,"Piso en calle de Pau Alcover, Barcelona, Les Tres Torres, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82493967/,193,0,975000,4,"Piso en calle de Muntaner, Barcelona, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82494191/,492,0,4000000,6,"Piso en Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82498762/,90,0,495000,3,"Piso en calle de Muntaner, Barcelona, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82499226/,60,0,495000,1,"Piso en avenida de Josep Vicenç Foix, Barcelona, Sarrià, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82507093/,118,0,750000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82508275/,91,0,545000,2,"Dúplex en calle de Tavern, Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82508293/,120,0,950000,2,"Ático en Sant Gervasi - Galvany, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/82508298/,75,395000,385000,3,"Piso en Sant Gervasi - Galvany, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82511607/,55,0,265000,2,"Piso en calle de Ballester, Barcelona, s/n, El Putxet i el Farró, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82512435/,169,0,1100000,4,"Piso en Travessera de Gràcia, 60, Sant Gervasi - Galvany, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/82512913/,300,0,1650000,7,"Piso en calle d'Angel Guimerà, 14, Les Tres Torres, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82513215/,70,0,390000,2,"Piso en avenir, Sant Gervasi - Galvany, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/82513824/,267,0,1300000,6,"Piso en El Putxet i el Farró, Barcelona"
27-12-2018,Bajo,0,https://www.idealista.com/inmueble/82516501/,150,695000,675000,3,"Piso en calle de Maó, 20, Sant Gervasi - La Bonanova, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82516842/,115,650000,630000,3,"Piso en Les Tres Torres, Barcelona"
27-12-2018,8ª,0,https://www.idealista.com/inmueble/33285631/,81,0,735000,1,"Piso en La Dreta de l'Eixample, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83334483/,195,0,730000,6,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,3ª,1,https://www.idealista.com/inmueble/82507851/,110,0,729000,3,"Piso en calle d'Alí Bei, La Dreta de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81782800/,150,0,725000,5,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83126076/,104,0,725000,4,"Piso en La Sagrada Família, Barcelona"
27-12-2018,9ª,0,https://www.idealista.com/inmueble/83208008/,164,750000,725000,4,"Ático en avenida de Josep Tarradellas, Barcelona, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83309668/,133,0,725000,3,"Piso en calle Villarroel, Barcelona, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,9ª,0,https://www.idealista.com/inmueble/83347779/,164,750000,725000,4,"Ático en La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/38993939/,158,0,725000,4,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81780041/,156,0,725000,5,"Piso en calle Comte d'Urgell, 264, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/83051666/,133,0,725000,3,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82465151/,115,0,725000,4,"Dúplex en calle de París, Barcelona, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,1,https://www.idealista.com/inmueble/38025656/,133,0,725000,3,"Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83233081/,133,0,725000,3,"Piso en Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,1ª,1,https://www.idealista.com/inmueble/36334854/,126,0,725000,3,"Piso en L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82937155/,136,0,724500,5,"Piso en calle del Consell de Cent, La Dreta de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83295723/,136,0,724500,5,"Piso en Passatge del Rector Oliveras, La Dreta de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82083339/,136,0,724500,5,"Piso en calle d'Aragó, Barcelona, La Dreta de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83216957/,136,0,724500,5,"Piso en calle de València, La Dreta de l'Eixample, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82721223/,90,0,369000,4,"Piso en calle de Còrsega, La Sagrada Família, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83346728/,56,0,369000,2,"Ático en Calabria, Sant Antoni, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/82840658/,91,380000,369000,4,"Piso en Vilamarí, Sant Antoni, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82240813/,81,0,369000,3,"Piso en plaza de la Sagrada Família, Barcelona, La Sagrada Família, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/82942154/,67,0,369000,1,"Piso en Sant Antoni, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82999222/,90,380000,370000,3,"Piso en calle de Lepant, Barcelona, El Fort Pienc, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83216438/,105,0,370000,3,"Piso en Comte Borrell, 86, Sant Antoni, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/83055676/,90,380000,370000,3,"Piso en SICILIA, El Fort Pienc, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83010679/,97,0,370000,4,"Piso en castillejos, 288, La Sagrada Família, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/81427936/,100,0,370000,4,"Piso en calle Tamarit, Sant Antoni, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82785322/,87,0,370000,3,"Piso en calle de París, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83129041/,87,0,370000,3,"Piso en calle Paris, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/82530677/,90,380000,370000,3,"Piso en Sicilia, El Fort Pienc, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/81853575/,84,380000,370000,3,"Piso en sicilia, El Fort Pienc, Barcelona"
27-12-2018,7ª,0,https://www.idealista.com/inmueble/81768062/,90,380000,370000,3,"Piso en SICILIA, El Fort Pienc, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/82783536/,90,380000,370000,3,"Piso en Sicilia, El Fort Pienc, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82788438/,87,0,370000,3,"Piso en calle de París, Barcelona, s/n, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,3ª,0,https://www.idealista.com/inmueble/82634856/,98,0,370000,3,"Piso en ALI BEY, 34, El Fort Pienc, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/81894295/,90,380000,370000,3,"Piso en calle de Sicília, El Fort Pienc, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/82022218/,107,375000,370000,4,"Piso en Consell de Cent, 567, La Sagrada Família, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83020727/,96,0,370000,4,"Piso en sepulveda, Sant Antoni, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/82814833/,87,0,370000,3,"Piso en calle de París, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,10ª,0,https://www.idealista.com/inmueble/83416843/,180,0,595000,3,"Piso en avenida de Roma, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/83416630/,95,0,430000,4,"Piso en calle de Vilamarí, Barcelona, 2, Sant Antoni, Barcelona"
27-12-2018,5ª,0,https://www.idealista.com/inmueble/83416335/,134,0,535000,4,"Piso en avenida de Sarrià, Barcelona, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,Entreplanta,0,https://www.idealista.com/inmueble/83416372/,130,0,570000,4,"Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83415192/,80,0,415000,4,"Piso en La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,6ª,1,https://www.idealista.com/inmueble/83407714/,102,0,420000,1,"Piso en Gran Via de les Corts Catalanes, Barcelona, El Fort Pienc, Barcelona"
27-12-2018,4ª,0,https://www.idealista.com/inmueble/83411810/,85,0,410000,2,"Piso en PROVENÇA, L'Antiga Esquerra de l'Eixample, Barcelona"
27-12-2018,2ª,0,https://www.idealista.com/inmueble/83410748/,84,0,450000,3,"Piso en Roma, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,,0,https://www.idealista.com/inmueble/83407932/,197,590000,565000,8,"Chalet adosado en calle de Calàbria, Barcelona, La Nova Esquerra de l'Eixample, Barcelona"
27-12-2018,6ª,0,https://www.idealista.com/inmueble/83391877/,78,0,450000,3,"Piso en Gran Via de les Corts Catalanes, 794, El Fort Pienc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83405468/,93,0,430000,4,"Piso en calle Nàpols, Barcelona, El Fort Pienc, Barcelona"
27-12-2018,1ª,0,https://www.idealista.com/inmueble/83404401/,81,0,550000,2,"Piso en mallorca, 341, La Dreta de l'Eixample, Barcelona"
